zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
63129,Oakville,MO,St. Louis,Saint Louis,4,,117200,224900,315000,,,118.5280576,144.4115212,124.95,,1689.052929
63129,Oakville,MO,St. Louis,Saint Louis,5,,117500,224950,320950,,,115.4211957,145.849546,125.1063327,,1708.59037
63129,Oakville,MO,St. Louis,Saint Louis,6,,118900,220000,320000,,,114.2857143,145.8885942,124.9923145,,1702.844137
63129,Oakville,MO,St. Louis,Saint Louis,7,,117900,226000,322500,,,114.2857143,144.6924005,124.5578778,,1727.572311
94513,Brentwood,CA,San Francisco,Contra Costa,1,,550000,499950,608500,737105,,311.4745587,277.8765981,231.3916374,208.7581345,2431.404808
94513,Brentwood,CA,San Francisco,Contra Costa,2,,549900,529900,605500,746885,,311.4745587,277.5594573,239.6,208.7581345,2444.873772
94513,Brentwood,CA,San Francisco,Contra Costa,3,,540999,519950,610000,735000,,318.2560418,283.5205993,242.9728442,210.4798351,2384.095297
94513,Brentwood,CA,San Francisco,Contra Costa,4,,550000,515000,610000,739000,,315.4905336,283.5205993,239.3975919,214.3351801,2388.924154
94513,Brentwood,CA,San Francisco,Contra Costa,5,,555000,523365,609500,739000,,314.5294872,287.3285434,240.5857741,215.4683602,2387.291154
94513,Brentwood,CA,San Francisco,Contra Costa,6,,549000,525000,618475,749000,,316.8945313,297.1542025,241.025641,215.1898734,2386.464355
94513,Brentwood,CA,San Francisco,Contra Costa,7,,549000,525000,624900,735000,,325.6704981,292.6961429,243.2432432,216.2656107,2361.763468
87124,Rio Rancho,NM,Albuquerque,Sandoval,1,,129900,185000,279970,,,106.2745098,110.1653399,111.0327811,,1807.702638
87124,Rio Rancho,NM,Albuquerque,Sandoval,2,,133750,190000,292245,,,112.1241758,111.1936602,112.2837914,,1834.779933
87124,Rio Rancho,NM,Albuquerque,Sandoval,3,,131200,199900,284495,,,117.4668029,113.9005114,111.8524825,,1805.145239
87124,Rio Rancho,NM,Albuquerque,Sandoval,4,,135000,214900,288490,,,117.4496644,114.7883125,111.5680949,,1869.115158
87124,Rio Rancho,NM,Albuquerque,Sandoval,5,,129900,210000,289990,,,119.665272,114.9094937,112.4429536,,1830.683285
87124,Rio Rancho,NM,Albuquerque,Sandoval,6,,129900,210000,285000,,,119.047619,114.9094937,110.4590956,,1832.941955
87124,Rio Rancho,NM,Albuquerque,Sandoval,7,,127000,199900,284500,,,115.0387547,113.5636814,110.2775684,,1814.691805
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1,,500000,745000,939000,,,433.9004926,502.5138272,441.9991773,,1586.440851
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2,,499229.5,709950,879000,,,443.912133,499.3669741,444.3855932,,1508.108397
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,3,,488900,724900,939000,,,437.007874,502.5502625,456.9816643,,1538.657989
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,4,,485000,749950,939000,,,443.8642298,507.0993915,471.5355805,,1520.981345
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,5,,499459,749900,949000,,,448.562577,497.4796282,471.5355805,,1544.479161
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,6,,519949.5,699500,939000,,,457.3785518,490.2259576,470.9871985,,1519.127067
92646,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,7,,519999,749450,979000,,,457.8437772,503.6344756,472.6634252,,1565.02696
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,1,,214900,399445,614900,879900,,172.1576606,225.2645503,213.3105802,219.0182699,2480.406213
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,2,,218450,389450,639900,850000,,172.2971221,227.2900618,225.2854358,224.7356052,2400.984038
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,3,,225000,399000,639000,895000,,176.5300606,226.2411348,235.6630824,230.075668,2409.924534
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,4,,224950,399900,639900,854500,,175.4190283,227.7974684,235.6630824,241.0440325,2324.544345
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,5,,232500,395000,638000,920000,,182.0567756,226.5348639,226.9553073,240.1953125,2415.519389
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,6,,229999,392450,629000,924980,,182.2916667,224.3224287,226.5419468,238.372093,2417.032783
33458,Jupiter,FL,Miami-Fort Lauderdale,Palm Beach,7,,235000,394949.5,629450,924495,,183.4504294,223.0807546,224.3575977,234.420483,2450.186332
98632,Longview,WA,Longview,Cowlitz,1,,164900,239900,270000,,,150.0845687,155.8967967,136.6101101,,1537.993364
98632,Longview,WA,Longview,Cowlitz,2,,169900,239900,266450,,,158.4022039,158.6400741,141.6246851,,1488.731795
98632,Longview,WA,Longview,Cowlitz,3,,167500,244900,264500,,,161.559497,158.620217,153.0958722,,1436.128239
98632,Longview,WA,Longview,Cowlitz,4,,179000,244900,270000,,,181.2191104,152.4670336,144.7105788,,1486.598839
98632,Longview,WA,Longview,Cowlitz,5,,179900,249900,287200,,,182.4059384,161.5104468,149.8241683,,1483.48126
98632,Longview,WA,Longview,Cowlitz,6,,189900,249900,299900,,,182.6969943,165.9350307,152.1529324,,1505.49342
98632,Longview,WA,Longview,Cowlitz,7,,178400,249900,279000,,,174.6083551,163.5714286,150.7902299,,1466.580189
83301,Twin Falls,ID,Twin Falls,Twin Falls,1,,109900,189900,258900,284950,,108.1145037,124.863388,124.5330012,103.7887948,1840.455856
83301,Twin Falls,ID,Twin Falls,Twin Falls,2,,109950,205000,259900,289900,,109.9537037,127.5679758,125.3687316,106.2401264,1852.190392
83301,Twin Falls,ID,Twin Falls,Twin Falls,3,,105450,199450,263990,315000,,112.0726496,126.1361636,124.8347739,102.7212249,1925.850683
83301,Twin Falls,ID,Twin Falls,Twin Falls,4,,115000,214900,262400,339450,,116.7279412,128.881779,124.5429363,111.8552935,1948.561209
83301,Twin Falls,ID,Twin Falls,Twin Falls,5,,117500,204900,263750,362500,,117.1936105,130.8378472,124.0812155,106.1373504,2027.421184
83301,Twin Falls,ID,Twin Falls,Twin Falls,6,,137500,199500,263750,360000,,124.1987179,130.9378806,123.9300974,100.5116959,2085.152157
83301,Twin Falls,ID,Twin Falls,Twin Falls,7,,129900,199900,257000,350000,,120.2760085,130.7922272,123.141689,103.6429872,2018.099521
59901,Kalispell,MT,Kalispell,Flathead,1,,249000,,387000,,,199.7300945,183.3855799,174.3896363,,1732.925502
59901,Kalispell,MT,Kalispell,Flathead,2,,254000,,387000,,,205.350815,194.5635404,174.0654206,,1730.104846
59901,Kalispell,MT,Kalispell,Flathead,3,,249000,,429000,,,205.8823529,195.846395,176.1744966,,1822.257143
59901,Kalispell,MT,Kalispell,Flathead,4,,249000,,445000,,,209.8214286,198.8679165,182.3232323,,1813.721813
59901,Kalispell,MT,Kalispell,Flathead,5,,249500,,442450,,,214.1157811,202.9360967,193.6811671,,1724.840945
59901,Kalispell,MT,Kalispell,Flathead,6,,269000,,445000,,,228.4356725,201.6393443,198.014629,,1712.441554
59901,Kalispell,MT,Kalispell,Flathead,7,,250000,,442000,,,223.2142857,201.3027295,199.6703605,,1666.824265
37066,Gallatin,TN,Nashville,Sumner,1,,274115,318990,439450,,,163.2471264,141.3762019,148.0154853,,2301.469268
37066,Gallatin,TN,Nashville,Sumner,2,,271150,319900,450000,,,166.7962798,142.7307692,153.6195286,,2265.411173
37066,Gallatin,TN,Nashville,Sumner,3,,260130,320990,449500,,,166.0990009,143.432377,152.0484171,,2253.442682
37066,Gallatin,TN,Nashville,Sumner,4,,271150,335445,469900,,,168.494239,146.1586899,152.6412214,,2327.596154
37066,Gallatin,TN,Nashville,Sumner,5,,272000,302610,420000,,,169.3801136,144.273743,145.4666057,,2196.862412
37066,Gallatin,TN,Nashville,Sumner,6,,280143,302610,440900,,,171.5111583,141.4752116,151.1187114,,2229.971912
37066,Gallatin,TN,Nashville,Sumner,7,,284505,297000,437450,,,164.0942383,145.2413658,153.0512103,,2212.28532
45044,Middletown,OH,Cincinnati,Butler,1,,59900,126150,312400,,,61.31605184,86.59981768,114.5541065,,1720.23394
45044,Middletown,OH,Cincinnati,Butler,2,,59950,119950,309900,,,57.95036765,85.38492462,112.5480504,,1730.937096
45044,Middletown,OH,Cincinnati,Butler,3,,60000,119900,314990,,,60.94470046,87.39967897,116.3405605,,1687.946623
45044,Middletown,OH,Cincinnati,Butler,4,,68450,124900,311950,,,66.10576923,89.45273632,118.1799175,,1690.449756
45044,Middletown,OH,Cincinnati,Butler,5,,68450,132450,319995,,,63.29113924,98.47828994,115.2959334,,1733.966539
45044,Middletown,OH,Cincinnati,Butler,6,,64900,144400,332945,,,63.10344828,103.1536697,118.4362416,,1746.499395
45044,Middletown,OH,Cincinnati,Butler,7,,65092.5,148900,297500,,,63.29113924,103.7510672,116.4119685,,1673.068871
28210,Charlotte,NC,Charlotte,Mecklenburg,1,,182500,337000,589000,,,151.5058702,182.6302082,191.102607,,2043.982162
28210,Charlotte,NC,Charlotte,Mecklenburg,2,,188000,331500,589000,,,147.1471471,184.4713656,189.7967707,,2059.326305
28210,Charlotte,NC,Charlotte,Mecklenburg,3,,178700,340000,555990,,,152.0112254,189.7121924,193.4108527,,1947.472414
28210,Charlotte,NC,Charlotte,Mecklenburg,4,,187450,334950,550495,,,156.3086825,184.4221349,190.5550789,,1968.115178
28210,Charlotte,NC,Charlotte,Mecklenburg,5,,178250,333900,540000,,,157.4790426,184.6183933,190.5550789,,1924.772834
28210,Charlotte,NC,Charlotte,Mecklenburg,6,,169900,335000,550000,,,153.1954023,189.8948796,187.0050473,,1938.090711
28210,Charlotte,NC,Charlotte,Mecklenburg,7,,169450,335000,550000,,,146.2247539,190.9143519,189.1486029,,1940.437574
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,1,,259000,392500,,830000,,193.0393658,203.0325444,228.0974598,195.5307263,2506.580002
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,2,,265000,387000,,794900,,202.2194495,199.4825508,228.0974598,185.7984078,2509.589896
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,3,,272500,385000,,799000,,203.5714286,201.5027322,215.4724496,187.2433173,2505.471849
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,4,,264950,377000,,755000,,199.500998,199.3818358,209.1733871,186.0649248,2425.543732
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,5,,264450,366250,,752500,,198.5714286,199.1654021,194.4167498,186.0649248,2404.991211
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,6,,259900,361750,,688888,,191.6456132,194.7921883,192.0925028,177.484787,2364.882703
33414,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,7,,259900,359900,,655000,,189.7341813,192.7083333,196.6331108,169.8754247,2364.389007
92105,San Diego,CA,San Diego,San Diego,1,,344000,,,,,366.7279412,,,,938.0250627
92105,San Diego,CA,San Diego,San Diego,2,,349499.5,,,,,398.6658708,,,,876.6727367
92105,San Diego,CA,San Diego,San Diego,3,,357499.5,,,,,418.3235763,,,,854.6004104
92105,San Diego,CA,San Diego,San Diego,4,,349000,,,,,389.0499485,,,,897.0570524
92105,San Diego,CA,San Diego,San Diego,5,,345000,,,,,413.9653388,,,,833.4031082
92105,San Diego,CA,San Diego,San Diego,6,,379212.5,,,,,416.6666667,,,,910.11
92105,San Diego,CA,San Diego,San Diego,7,,380000,,,,,416.6666667,,,,912
45013,Hamilton,OH,Cincinnati,Butler,1,,83000,140450,,,,79.08611599,95.83193277,106.8108974,,1257.537763
45013,Hamilton,OH,Cincinnati,Butler,2,,85000,139900,,,,80.38550235,96.55000659,104.0691626,,1253.197331
45013,Hamilton,OH,Cincinnati,Butler,3,,89900,149900,,,,84.85018315,98.02955665,102.9770992,,1294.32258
45013,Hamilton,OH,Cincinnati,Butler,4,,90000,143000,,,,89.19172932,98.54145408,101.6404199,,1230.114046
45013,Hamilton,OH,Cincinnati,Butler,5,,94700,145450,,,,93.96929825,101.0961214,100.7932692,,1223.252869
45013,Hamilton,OH,Cincinnati,Butler,6,,100000,149900,,,,93.28358209,105.6599453,105.0206658,,1245.351115
45013,Hamilton,OH,Cincinnati,Butler,7,,105000,149900,,,,91.78921569,100.9212571,104.5916885,,1314.620825
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,1,,219900,314990,386999,,,162.1175031,163.7880524,159.9833488,,1899.525067
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,2,,219450,311332.5,394325.5,,,162.6196682,162.8658836,160.6938503,,1904.982956
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,3,,219900,309823,394499,,,162.0720721,161.9867736,160.1771963,,1910.779582
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,4,,229000,310505,399999,,,162.364502,163.4929907,157.5935254,,1949.256793
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,5,,230000,314900,404499.5,,,163.1383303,163.5406699,154.5616196,,1984.145788
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,6,,229900,309945,412500,,,160.2620353,162.4647129,158.7509391,,1980.234531
34293,Venice,FL,North Port-Sarasota-Bradenton,Sarasota,7,,233990,305000,399999,,,159.3944791,163.8718226,161.1629576,,1937.052533
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,1,,207500,349000,479000,,,164.7966339,187.2292965,182.4925816,,1915.972136
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,2,,205000,349000,479000,,,161.8944324,187.809323,182.5122378,,1916.335504
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,3,,213000,349700,499900,,,158.4949796,191.4426769,188.9266818,,1938.849198
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,4,,210000,349995,507450,,,162.2222222,191.4426769,194.3081452,,1911.43047
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,5,,214950,340000,485000,,,161.1389237,186.9119421,185.7386849,,1921.391979
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,6,,218000,347000,462450,,,165.8747821,189.3880021,185.0251745,,1881.950478
33433,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,7,,220000,349900,479900,,,170.7566462,189.4451962,190.1188243,,1886.522077
92122,San Diego,CA,San Diego,San Diego,1,,489900,,,,,497.7324263,,,,984.2637813
92122,San Diego,CA,San Diego,San Diego,2,,495000,,,,,482.1600771,,,,1026.63
92122,San Diego,CA,San Diego,San Diego,3,,479000,,,,,481.8594104,,,,994.0658824
92122,San Diego,CA,San Diego,San Diego,4,,512500,,,,,469.9377861,,,,1090.569891
92122,San Diego,CA,San Diego,San Diego,5,,510000,,,,,506.268081,,,,1007.371429
92122,San Diego,CA,San Diego,San Diego,6,,475000,,,,,529.4811321,,,,897.1046771
92122,San Diego,CA,San Diego,San Diego,7,,489500,,,,,511.8066223,,,,956.415917
89074,Henderson,NV,Las Vegas,Clark,1,,185000,279900,368499.5,439000,,153.785489,160.0346021,154.801252,138.1134951,2127.746221
89074,Henderson,NV,Las Vegas,Clark,2,,198450,284800,379000,450000,,156.044223,166.5725579,158.7112172,139.4330969,2149.21488
89074,Henderson,NV,Las Vegas,Clark,3,,207499.5,295000,379000,469000,,166.7176961,170.2462022,158.4118812,139.1440501,2185.126377
89074,Henderson,NV,Las Vegas,Clark,4,,200000,295000,390000,465000,,175.0972763,171.459695,161.2898482,144.1532258,2126.621141
89074,Henderson,NV,Las Vegas,Clark,5,,193999,299000,389000,435000,,171.4801444,171.3012761,167.1318911,146.6836735,2042.462901
89074,Henderson,NV,Las Vegas,Clark,6,,195000,299700,385950,472250,,172.1311475,173.3032081,165.1925641,147.969484,2097.524211
89074,Henderson,NV,Las Vegas,Clark,7,,195000,304900,390000,449999,,172.1311475,174.6276323,164.1922669,142.6673961,2102.076154
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,1,,189900,265000,399000,624950,,133.3567416,165.4801325,167.1314543,179.5378459,2223.406186
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,2,,185000,267000,395990,624900,,129.9157303,170.4291593,162.2882856,178.9210526,2230.818935
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,3,,185000,269900,389950,644750,,131.0371603,168.3507388,161.7497075,178.6350865,2258.787671
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,4,,188025,275000,397240,619900,,129.9157303,176.0711692,163.8423365,178.282588,2227.685724
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,5,,189450,274000,398490,624900,,129.1279477,173.0128205,161.7801047,176.3851924,2264.204948
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,6,,185500,309900,407500,600000,,129.389916,183.2056893,166.1755285,174.8844884,2252.063697
23455,Virginia Beach,VA,Virginia Beach,Virginia Beach City,7,,189000,298750,407500,594450,,131.0303752,183.2775887,166.6666667,175.0493871,2228.338376
47150,New Albany,IN,Louisville/Jefferson County,Floyd,1,,91450,144500,,,,88.01334304,103.8461538,,,1215.26424
47150,New Albany,IN,Louisville/Jefferson County,Floyd,2,,96450,139900,,,,92.66221374,102.2325581,,,1204.662973
47150,New Albany,IN,Louisville/Jefferson County,Floyd,3,,99700,145900,,,,88.68677375,106.3034188,,,1248.333795
47150,New Albany,IN,Louisville/Jefferson County,Floyd,4,,99700,139950,,,,92.00653087,104.5234185,,,1211.276561
47150,New Albany,IN,Louisville/Jefferson County,Floyd,5,,98250,144900,,,,82.60416667,104.9347703,,,1285.132576
47150,New Albany,IN,Louisville/Jefferson County,Floyd,6,,99900,149900,,,,87.14523938,111.5178571,,,1245.270724
47150,New Albany,IN,Louisville/Jefferson County,Floyd,7,,94900,149900,,,,89.80575074,111.8830918,,,1198.258282
27265,High Point,NC,,Guilford,1,,132200,159950,261250,,,97.94713931,99.8951569,94.58149453,,1904.351527
27265,High Point,NC,,Guilford,2,,124950,159900,269700,,,94.88823455,103.1504617,98.00706438,,1872.939175
27265,High Point,NC,,Guilford,3,,115000,156500,274450,,,92.84497445,102.5485437,102.6375251,,1812.901215
27265,High Point,NC,,Guilford,4,,109900,161000,274900,,,90.29850746,101.6811341,102.2727273,,1829.455576
27265,High Point,NC,,Guilford,5,,124450,162000,269000,,,97.43730687,103.9359606,100.7876497,,1834.9538
27265,High Point,NC,,Guilford,6,,114900,164900,262450,,,87.2238853,104.7548956,102.6892915,,1815.739482
27265,High Point,NC,,Guilford,7,,114900,169900,269900,,,92.57095159,104.9747049,103.4123563,,1823.211601
30058,Lithonia,GA,Atlanta,Dekalb,1,,87000,132672,172995,,,66.25,74.83905579,71.76326054,,1832.202126
30058,Lithonia,GA,Atlanta,Dekalb,2,,88500,135950,170000,,,64.31818182,75.80357143,71.00111046,,1854.583867
30058,Lithonia,GA,Atlanta,Dekalb,3,,86500,137900,176990,,,66.39004149,77.28580239,72.83910651,,1839.022872
30058,Lithonia,GA,Atlanta,Dekalb,4,,86500,140000,180000,,,63.76518219,79.21087533,72.99270073,,1863.324585
30058,Lithonia,GA,Atlanta,Dekalb,5,,80000,137000,182450,,,63.76518219,78.03790412,74.2291624,,1822.69639
30058,Lithonia,GA,Atlanta,Dekalb,6,,80000,135000,176950,,,66.015625,78.08277027,73.93715342,,1778.005876
30058,Lithonia,GA,Atlanta,Dekalb,7,,86000,135000,183761,,,66.92038499,78.68384526,75.72528123,,1809.171952
12180,Troy,NY,Albany,Rensselaer,1,,149900,204900,183900,126952,,133.1845238,125.0320565,100.2208379,48.77321144,1800.53447
12180,Troy,NY,Albany,Rensselaer,2,,141500,188250,179900,129900,,122.0545977,117.2057899,94.86715419,50.46897547,1808.91526
12180,Troy,NY,Albany,Rensselaer,3,,141900,197850,192338.5,139450,,122.0545977,126.5200748,98.34104938,52.10748778,1839.602018
12180,Troy,NY,Albany,Rensselaer,4,,140950,176400,174900,125000,,121.3689271,123.8448276,85.20256917,48.87218045,1799.036382
12180,Troy,NY,Albany,Rensselaer,5,,149950,179900,178900,122000,,117.4963195,125.2396166,93.70663312,48.87218045,1779.528528
12180,Troy,NY,Albany,Rensselaer,6,,144900,180000,194900,139900,,106.7258526,134.2075964,97.7162111,53.39377537,1828.399216
12180,Troy,NY,Albany,Rensselaer,7,,142450,179900,179900,139950,,101.628647,125.9810642,93.53421218,52.318277,1856.999478
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,1,,179250,306450,385000,,,169.6078431,209.6673387,176.6278068,,1566.058496
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,2,,175000,305000,387450,,,167.9314442,208.0321285,177.1744133,,1565.013262
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,3,,175000,310500,379999,,,167.2694394,208.8577406,177.3516936,,1558.501245
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,4,,175000,315000,374900,,,167.0417994,214.1424273,175.0505669,,1553.430817
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,5,,175000,305000,386500,,,168.9806413,208.2177449,180.4267161,,1547.526087
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,6,,175000,310000,389900,,,167.3894605,209.3220339,182.4696076,,1554.410642
33015,Country Club,FL,Miami-Fort Lauderdale,Miami-Dade,7,,174000,310000,389999.5,,,168.1415929,210.8510069,186.5042174,,1532.059146
60608,Chicago,IL,Chicago,Cook,1,,264450,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,2,,272000,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,3,,305000,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,4,,300000,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,5,,299900,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,6,,299999.5,,,,,,,,,
60608,Chicago,IL,Chicago,Cook,7,,295000,,,,,,,,,
41042,Florence,KY,Cincinnati,Boone,1,,94749.5,162700,239900,,,84.5939669,105.2257495,102.1174235,,1671.835369
41042,Florence,KY,Cincinnati,Boone,2,,106500,159900,239900,,,86.30237287,102.3493976,101.1405445,,1722.758545
41042,Florence,KY,Cincinnati,Boone,3,,109900,163850,249000,,,84.22242275,107.4635113,106.0606061,,1725.765341
41042,Florence,KY,Cincinnati,Boone,4,,97900,165000,249000,,,86.38025594,112.7983048,107.9295168,,1634.403327
41042,Florence,KY,Cincinnati,Boone,5,,97000,184900,257000,,,87.83185841,118.5927799,108.8593918,,1674.781108
41042,Florence,KY,Cincinnati,Boone,6,,100000,167900,239900,,,90.09177992,118.3431953,108.2327413,,1581.751283
41042,Florence,KY,Cincinnati,Boone,7,,100000,169400,245000,,,92.50243427,114.3772894,108.1359423,,1609.26085
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1,,725000,,,,,517.9298553,503.077784,,,1399.803453
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,2,,782250,,,,,521.9224283,507.6045627,,,1498.785945
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,3,,768750,,,,,533.6777638,507.3800738,,,1440.47598
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,4,,758000,,,,,537.1676614,510.428101,,,1411.105051
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,5,,750000,,,,,538.4698861,507.1374906,,,1392.83555
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,6,,749888,,,,,539.7721107,527.4567644,,,1389.267776
92648,Huntington Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,7,,749000,,,,,528.8665254,510.9636651,,,1416.236355
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,1,,169245,247500,393400,,,136.5694843,174.1290323,158.7454326,,1712.933525
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,2,,174900,255000,380000,,,137.6823339,181.1594203,159.6231894,,1686.173989
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,3,,179500,255000,355990,,,141.6194332,177.8284672,161.5793781,,1634.87904
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,4,,179900,266900,360000,,,145.6293706,174.1290323,175.1946607,,1607.65209
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,5,,184900,269900,380000,,,148.9718112,192.2921709,188.786064,,1552.542713
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,6,,180000,269950,382450,,,151.9961977,188.9835018,181.3038055,,1574.03816
55124,Apple Valley,MN,Minneapolis-St Paul,Dakota,7,,184950,265000,389900,,,148.6692837,193.0675642,179.3855744,,1596.714431
10014,New York,NY,New York,New York,1,,3253000,6700000,,,,,2897.051216,,,2312.696429
10014,New York,NY,New York,New York,2,,2995000,6150000,,,,,2723.795856,,,2257.878463
10014,New York,NY,New York,New York,3,,2900000,6125000,,,,,2686.105886,,,2280.252626
10014,New York,NY,New York,New York,4,,3200000,6715000,,,,,3065.953654,,,2190.18314
10014,New York,NY,New York,New York,5,,2895000,6790000,,,,,3065.953654,,,2214.645349
10014,New York,NY,New York,New York,6,,2810000,6915000,,,,,3065.953654,,,2255.415698
10014,New York,NY,New York,New York,7,,2710000,6880000,,,,,3097.11524,,,2221.422022
48439,Grand Blanc,MI,Flint,Genesee,1,,169900,219400,287900,,,117.3768071,113.4215501,110.5651106,,1995.249092
48439,Grand Blanc,MI,Flint,Genesee,2,,169900,220000,275000,,,116.4026516,115.5111111,109.4520548,,1958.894358
48439,Grand Blanc,MI,Flint,Genesee,3,,174000,207700,268900,,,118.1785853,113.5695187,108.9079181,,1923.414021
48439,Grand Blanc,MI,Flint,Genesee,4,,184000,221557.5,269900,,,123.5534312,116.4562493,106.485342,,1975.450324
48439,Grand Blanc,MI,Flint,Genesee,5,,179900,210000,258900,,,120.232595,115.7021605,105.6235344,,1920.809913
48439,Grand Blanc,MI,Flint,Genesee,6,,174000,209900,259900,,,118.8016529,116.2482014,106.3928571,,1904.359529
48439,Grand Blanc,MI,Flint,Genesee,7,,174450,204900,269450,,,120.5156951,116.7112299,105.8064522,,1916.591835
89148,Las Vegas,NV,Las Vegas,Clark,1,,248500,317615,394435,,,182.8271749,161.8599527,149.6391628,142.4026403,1985.79916
89148,Las Vegas,NV,Las Vegas,Clark,2,,272500,300000,392008,,,193.3760684,163.756773,150.9550216,144.2936304,1946.003187
89148,Las Vegas,NV,Las Vegas,Clark,3,,237450,300000,379900,,,192.3076923,163.756773,151.2713311,149.9000666,1859.368882
89148,Las Vegas,NV,Las Vegas,Clark,4,,241500,312532,369900,,,193.3760684,167.4107143,154.6134559,158.5809074,1836.045865
89148,Las Vegas,NV,Las Vegas,Clark,5,,237450,316495,365000,,,190.2458263,170.1525342,152.6027397,157.2906178,1833.339854
89148,Las Vegas,NV,Las Vegas,Clark,6,,258000,325000,369999.5,,,188.9140271,174.6807524,154.1947276,154.2675894,1875.26586
89148,Las Vegas,NV,Las Vegas,Clark,7,,252444,327000,369999,,,189.7489322,175.090617,153.4113847,154.23972,1869.941427
19148,Philadelphia,PA,Philadelphia,Philadelphia,1,,224900,239900,,,,232.1428571,225.5415162,,,1016.231132
19148,Philadelphia,PA,Philadelphia,Philadelphia,2,,232450,241200,,,,236.4468864,231.3888889,,,1012.748505
19148,Philadelphia,PA,Philadelphia,Philadelphia,3,,250000,239925,,,,253.1727085,227.5307765,,,1020.970469
19148,Philadelphia,PA,Philadelphia,Philadelphia,4,,245000,248500,,,,254.7393365,236.1855642,,,1006.953129
19148,Philadelphia,PA,Philadelphia,Philadelphia,5,,239900,249999.5,,,,255.2256532,239.0556578,,,992.8660048
