zipcode,city,state,metro,county,month,1_br_total,2_br_total,3_br_total,4_br_total,5+_br_total,1_br_psqft,2_br_psqft,3_br_psqft,4_br_psqft,5+_br_psqft,avg_house_size
33611,Tampa,FL,Tampa,Hillsborough,7,1195,1472.5,2022.5,,,1.883435583,1.441176471,1.285801732,,,1076.387365
2139,Cambridge,MA,Boston,Middlesex,1,2300,2975,3600,4000,,3.797402597,3,2.823529412,,,957.4479404
2139,Cambridge,MA,Boston,Middlesex,2,2300,2950,3650,4500,,3.739766082,3,2.916666667,,,949.9245442
2139,Cambridge,MA,Boston,Middlesex,3,2300,3000,3750,4500,,3.770197487,3.0651341,3,,,946.265873
2139,Cambridge,MA,Boston,Middlesex,4,2355,3050,3795,4450,,3.822592731,3.166666667,3.048448557,,,941.3758106
2139,Cambridge,MA,Boston,Middlesex,5,2400,3000,3700,4400,,3.882149047,3.171681083,3,,,932.4727513
2139,Cambridge,MA,Boston,Middlesex,6,2400,2995,3600,4325,,3.776623377,3.191489362,3.003759398,,,924.1399214
2139,Cambridge,MA,Boston,Middlesex,7,2450,2985,3600,4400,,3.857142857,3.228670835,3,,,919.9047471
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,1,1400,1600,2300,3000,,1.577473297,1.5,1.448898677,,,1180.524823
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,2,1400,1600,2350,3100,,1.652512015,1.514299803,1.455223881,,,1172.88693
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,3,1400,1625,2300,2850,,1.67778071,1.552777778,1.482579689,,,1144.099085
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,4,1400,1600,2125,2999,,1.612726273,1.57790927,1.461180015,,,1112.133093
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,5,1400,1600,2100,3000,,1.677700073,1.55,1.494768311,,,1090.544599
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,6,1400,1582.5,2150,3000,,1.626371019,1.544870396,1.451653559,,,1122.079865
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,7,1400,1600,2200,3100,,1.566795565,1.540154015,1.475134866,,,1141.263236
30305,Atlanta,GA,Atlanta,Fulton,1,1603,2019,,,,2.020833333,1.708757548,,,,987.3986829
30305,Atlanta,GA,Atlanta,Fulton,2,1525.5,1956.5,,,,1.933974972,1.645781035,,,,988.793604
30305,Atlanta,GA,Atlanta,Fulton,3,1552,1943,,,,1.953910615,1.649440138,,,,986.1399801
30305,Atlanta,GA,Atlanta,Fulton,4,1523.5,1915,,,,1.900739176,1.617892977,,,,992.5842603
30305,Atlanta,GA,Atlanta,Fulton,5,1504,1904,,,,1.977254746,1.566752224,,,,987.951689
30305,Atlanta,GA,Atlanta,Fulton,6,1530,1773,,,,1.936672968,1.505595117,,,,983.8110369
30305,Atlanta,GA,Atlanta,Fulton,7,1571,1825,,,,1.99508219,1.513339921,,,,996.689059
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,3000,3995,7400,,,4.474962064,4.253012048,4.473056431,,,1088.02694
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,2800,3972.5,7200,,,4.28956044,4,4.401232756,,,1093.925945
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,2735,3995,7500,,,4.172862924,3.844080847,4.397586075,,,1133.388857
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,2678,4400,7250,,,4.291666667,4.015399423,4.139922978,,,1157.007237
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,2664.5,4229.5,7200,,,4.300455235,3.98413762,4.216697936,,,1129.555868
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,2749,3995,7372.5,,,4.1625,3.908323281,4.216697936,,,1143.667965
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,2788,3995,7250,,,4.230652504,3.901085645,4.289799809,,,1124.376486
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,1850,2350,,,,2.421428571,2.192436975,,,,917.9392075
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,1750,2400,,,,2.369560185,2.216066482,,,,910.7668393
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,1750,2395,,,,2.466666667,2.239642685,,,,889.4132345
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,1795,2297,,,,2.583465819,2.181818182,,,,873.7973718
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,1750,2352.5,,,,2.583465819,2.210606061,,,,870.7862076
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,1825,2470,,,,2.742448331,2.326899803,,,,863.4809943
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,1850,2505,,,,2.620931139,2.293346774,,,,899.0730606
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,1,1409,1600,1750,,,1.675671386,1.372030981,1.215827338,,,1148.786843
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,2,1472,1576,1950,,,1.893271462,1.382099828,1.301115242,,,1138.832793
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,3,1582,1627,2004,,,1.888400437,1.387263339,1.360294118,,,1161.256504
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,4,1481,1612,2029,,,1.766153846,1.387263339,1.391666667,,,1152.836456
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,5,1466,1602,1947,,,1.747099768,1.366045104,1.244517544,,,1192.098356
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,6,1385,1645,1895,,,1.684378191,1.415662651,1.228878648,,,1175.439381
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,7,1385,1645,2000,,,1.653132251,1.382564103,1.244200868,,,1211.693082
28273,Charlotte,NC,Charlotte,Mecklenburg,1,1199,1420,1435,,,1.402236333,1.126984127,0.901280592,,,1235.747225
28273,Charlotte,NC,Charlotte,Mecklenburg,2,1199,1390,1440,,,1.381587161,1.148489933,0.942503639,,,1201.990966
28273,Charlotte,NC,Charlotte,Mecklenburg,3,1177,1369,1450,,,1.396276596,1.134270101,0.916251044,,,1210.811823
28273,Charlotte,NC,Charlotte,Mecklenburg,4,1193,1379,1500,,,1.400114639,1.146825397,0.911153741,,,1233.595783
28273,Charlotte,NC,Charlotte,Mecklenburg,5,1144.5,1384.5,1525,,,1.361529548,1.148049645,0.905201182,,,1243.755128
28273,Charlotte,NC,Charlotte,Mecklenburg,6,1112,1395,1495,,,1.39657444,1.157925451,0.940927989,,,1196.61057
28273,Charlotte,NC,Charlotte,Mecklenburg,7,1112,1395,1479.5,,,1.37254902,1.153496821,0.985497693,,,1173.603159
11237,New York,NY,New York,Kings,1,1999,2299,2800,,,,,,,,
11237,New York,NY,New York,Kings,2,2000,2275,2700,,,,,,,,
11237,New York,NY,New York,Kings,3,2150,2250,2795,,,,,,,,
11237,New York,NY,New York,Kings,4,2075,2299,2900,,,,,,,,
11237,New York,NY,New York,Kings,5,2031,2400,2900,,,,,,,,
11237,New York,NY,New York,Kings,6,2170,2395,2900,,,,,,,,
11237,New York,NY,New York,Kings,7,2200,2400,2850,,,,,,,,
94404,Foster City,CA,San Francisco,San Mateo,1,2715,3599.5,,,,3.644662921,3.266438941,,,,923.4447153
94404,Foster City,CA,San Francisco,San Mateo,2,2837,3612,,,,3.87755102,3.307915759,,,,911.7868017
94404,Foster City,CA,San Francisco,San Mateo,3,2933.5,3645,,,,3.813202247,3.396293027,,,,921.2649355
94404,Foster City,CA,San Francisco,San Mateo,4,2891,3535,,,,3.91818682,3.349472412,,,,896.6156891
94404,Foster City,CA,San Francisco,San Mateo,5,3057,3714,,,,4.050946143,3.365974729,,,,929.0168064
94404,Foster City,CA,San Francisco,San Mateo,6,2998,3670,,,,4.045033113,3.417584148,,,,907.5069192
94404,Foster City,CA,San Francisco,San Mateo,7,3111,3750,,,,4.170252033,3.29205807,,,,942.551568
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1,2100,2900,5100,,,2.698412698,2.517482517,2.843572241,,,1241.232814
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2,2056,2850,5000,,,2.693089431,2.509960159,2.793296089,,,1229.637221
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3,2100,2899.5,5100,,,2.706552707,2.5125,2.81124498,,,1248.022482
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4,2230,3000,4500,,,2.871287129,2.525860141,2.953900709,,,1162.592918
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5,2295,3045,4650,,,2.896039604,2.566964286,2.936170213,,,1187.461093
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6,2400,3100,4207.5,,,3.045397226,2.580645161,2.960992908,,,1136.766861
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7,2300,3000,4500,,,2.941176471,2.53837072,2.960992908,,,1161.206981
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,1,1675,1950,2575,,,2.179190751,1.833333333,1.760143198,,,1098.406489
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,2,1675,1980,2500,,,2.224719101,1.85,1.657566303,,,1110.469868
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,3,1650,1890,2485,,,2.216,1.825980392,1.612064483,,,1107.048951
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,4,1656,1995,2600,,,2.243153337,1.91069869,1.65071601,,,1119.147069
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,5,1845,2150,2500,,,2.507042254,2.128061224,1.730769231,,,1063.56023
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,6,1810,2055,2600,,,2.33808998,2.07947612,1.774537698,,,1075.84539
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,7,1800,2020,2600,,,2.432835821,2.046391753,1.779684822,,,1062.637805
2138,Cambridge,MA,Boston,Middlesex,1,2249,2700,3436.5,4000,,3.423146474,3.078677309,2.678571429,,,938.9859623
2138,Cambridge,MA,Boston,Middlesex,2,2220,2700,3475.5,4000,,3.495440729,3.0625,2.857142857,,,911.0568988
2138,Cambridge,MA,Boston,Middlesex,3,2300,2800,3600,4100,,3.785714286,3.111739745,2.937853107,,,910.9166557
2138,Cambridge,MA,Boston,Middlesex,4,2337.5,2900,3600,4500,,3.807416772,3.157894737,3,,,910.7555494
2138,Cambridge,MA,Boston,Middlesex,5,2340,2900,3600,4400,,3.846153846,3.2,2.937853107,,,913.3448718
2138,Cambridge,MA,Boston,Middlesex,6,2355.5,2900,3621,4400,,3.968531469,3.3,3.194545455,,,868.6089884
2138,Cambridge,MA,Boston,Middlesex,7,2415,2900,3600,4400,,3.857294098,3.236245955,3.146363636,,,888.7881817
80205,Denver,CO,Denver,Denver,1,1628.5,2134,,,,2.097772277,1.975207249,,,,928.346331
80205,Denver,CO,Denver,Denver,2,1635,2122,,,,2.155370508,1.969135802,,,,918.1001847
80205,Denver,CO,Denver,Denver,3,1638,2117,,,,2.206258537,1.956775701,,,,912.1575893
80205,Denver,CO,Denver,Denver,4,1624.5,2202.5,,,,2.213647959,2.024519819,,,,910.8844096
80205,Denver,CO,Denver,Denver,5,1642.5,2200,,,,2.222479722,2.066666667,,,,901.7777465
80205,Denver,CO,Denver,Denver,6,1674,2186,,,,2.233333333,2.067671125,,,,903.3901659
80205,Denver,CO,Denver,Denver,7,1689.5,2232.5,,,,2.244897959,2.078691342,,,,913.2942391
77096,Houston,TX,Houston,Harris,1,747.5,925,2150,,,1.083768657,0.92918135,1.097436331,,,1214.778061
77096,Houston,TX,Houston,Harris,2,752,925,2150,,,1.075859788,0.923789847,1.054989166,,,1246.073816
77096,Houston,TX,Houston,Harris,3,760,919,2190,,,1.079100529,0.917142857,1.063829787,,,1254.97173
77096,Houston,TX,Houston,Harris,4,790,919.5,2250,,,1.191553544,0.941838649,1.038575668,,,1268.570148
77096,Houston,TX,Houston,Harris,5,784,930,2200,,,1.191553544,0.970588235,1.07928031,,,1218.180586
77096,Houston,TX,Houston,Harris,6,770,927.5,2197.5,,,1.191666667,0.979781003,1.091896101,,,1201.782694
77096,Houston,TX,Houston,Harris,7,765,890,2100,,,1.1953125,1.010416667,1.048951049,,,1174.274914
96826,Honolulu,HI,Urban Honolulu,Honolulu,1,1312.5,1700,,,,2.875,2.466666667,,,,572.8554642
96826,Honolulu,HI,Urban Honolulu,Honolulu,2,1300,1775,,,,2.839677769,2.571996028,,,,573.9619521
96826,Honolulu,HI,Urban Honolulu,Honolulu,3,1325,1700,,,,2.75231459,2.565640685,,,,572.007759
96826,Honolulu,HI,Urban Honolulu,Honolulu,4,1375,1750,,,,3,2.433090024,,,,588.7916667
96826,Honolulu,HI,Urban Honolulu,Honolulu,5,1385,1800,,,,2.920962199,2.313657407,,,,626.073909
96826,Honolulu,HI,Urban Honolulu,Honolulu,6,1300,1750,,,,2.850877193,2.300070771,,,,608.4230769
96826,Honolulu,HI,Urban Honolulu,Honolulu,7,1299.5,1600,,,,2.833889301,2.416666667,,,,560.3130223
95050,Santa Clara,CA,San Jose,Santa Clara,1,2195,2674.5,,,,2.991666667,2.739100565,,,,855.0600724
95050,Santa Clara,CA,San Jose,Santa Clara,2,2296.5,2597.5,,,,3.081818182,2.785847754,,,,838.7841081
95050,Santa Clara,CA,San Jose,Santa Clara,3,2213,2600,,,,3.154941638,2.838991163,,,,808.6287807
95050,Santa Clara,CA,San Jose,Santa Clara,4,2225,2665,,,,3.174545455,2.793915939,,,,827.3730382
95050,Santa Clara,CA,San Jose,Santa Clara,5,2437,2870,,,,3.259493671,2.928571429,,,,863.831068
95050,Santa Clara,CA,San Jose,Santa Clara,6,2298,2871,,,,3.219805195,2.974629559,,,,839.4349856
95050,Santa Clara,CA,San Jose,Santa Clara,7,2300,2775.5,,,,3.272727273,2.9375,,,,823.8144208
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1,1550,1795,2100,,,2.014784946,1.5625,1.304863582,,,1175.825504
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,2,1525,1800,1975,,,1.992031873,1.592920354,1.288537549,,,1142.765133
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,3,1600,1825,1900,,,2.014784946,1.637168142,1.244357867,,,1145.250364
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,4,1700,1950,1950,,,2.2,1.741071429,1.255319149,,,1148.705701
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,5,1700,2000,1900,,,2.137681159,1.769911504,1.194188726,,,1172.097512
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,6,1695,2000,1900,,,2.117024588,1.745802316,1.243093923,,,1158.233846
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,7,1695,1956.5,1937.5,,,2.154786655,1.734432234,1.251726519,,,1154.172572
95126,San Jose,CA,San Jose,Santa Clara,1,2299,3125,4000,,,2.983870968,2.682615921,2.588920514,,,1160.142967
95126,San Jose,CA,San Jose,Santa Clara,2,2344.5,3081,3980,,,3.137962565,2.657497782,2.526767677,,,1160.545677
95126,San Jose,CA,San Jose,Santa Clara,3,2395,3065.5,3772.5,,,3.182819383,2.692307692,2.506313131,,,1132.096929
95126,San Jose,CA,San Jose,Santa Clara,4,2561.5,3230,3699,,,3.192179864,2.74407684,2.5,,,1153.036821
95126,San Jose,CA,San Jose,Santa Clara,5,2500,3227.5,4017.5,,,3.072319347,2.767932489,2.62237596,,,1170.585969
95126,San Jose,CA,San Jose,Santa Clara,6,2585,3250,4175,,,3.237179487,2.767576696,2.566192139,,,1199.923784
95126,San Jose,CA,San Jose,Santa Clara,7,2585,3300,3979.5,,,3.389349586,2.873701116,2.589475787,,,1149.27521
60302,Oak Park,IL,Chicago,Cook,1,1095,1437.5,,,,1.509259259,1.391944444,,,,879.1247354
60302,Oak Park,IL,Chicago,Cook,2,1122,1499.5,,,,1.494252874,1.516923077,,,,869.6955609
60302,Oak Park,IL,Chicago,Cook,3,1119,1550,,,,1.5,1.557471264,,,,870.601476
60302,Oak Park,IL,Chicago,Cook,4,1115,1550,,,,1.438303342,1.49150641,,,,907.2183693
60302,Oak Park,IL,Chicago,Cook,5,1125,1595,,,,1.42510989,1.510721248,,,,922.5999524
60302,Oak Park,IL,Chicago,Cook,6,1125,1600,,,,1.461268048,1.499,,,,918.6287687
60302,Oak Park,IL,Chicago,Cook,7,1142.5,1637.5,,,,1.45962963,1.468269231,,,,948.995743
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,2903.5,3778,5356,,,3.520145303,3.064791134,3.186592951,,,1246.108786
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,2850,3872.5,5410,,,3.455357143,3.071620164,3.227494766,,,1253.921405
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,2891,3913,5500,,,3.506327813,3.151408451,3.222026948,,,1257.725457
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,2904,4163.5,5500,,,3.424802111,3.085191083,3.115220484,,,1320.989514
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,2810,4000,6138,,,3.401863354,3.13375,3.235294118,,,1333.214633
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,2850,4169,5912,,,3.404507711,3.163402042,3.130826036,,,1347.77665
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,2884,3987,5812.5,,,3.422751494,3.261904762,3.156968877,,,1302.017913
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,2497.5,3950,,,,3.387222947,3.293146747,4.494821184,,,968.3951728
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,2500,3997.5,,,,3.357142857,3.249922303,4.623930011,,,987.3551285
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,2600,3900,,,,3.438576349,3.32091222,4.914004914,,,965.2514978
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,2592,4250,,,,3.51336767,3.389090909,4.779116466,,,995.8886528
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,2636,4450,,,,3.429935695,3.505665722,5.091649695,,,1018.950633
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,2695,4495,,,,3.466204506,3.627392344,5.086375951,,,1008.344846
90069,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,2595,4300,,,,3.538461538,3.589669249,4.784946237,,,965.6257576
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1,1650,2450,3550,,,2.486737401,2.309343174,1.98630137,,,1170.556366
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,2,1650,2416,3500,,,2.5,2.3125,1.93099897,,,1172.43003
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,3,1745,2400,3550,,,2.526458616,2.349869452,1.961375981,,,1173.992433
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,4,1750,2390,3600,,,2.562334218,2.320452926,2.014916468,,,1166.538971
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5,1800,2395,3750,,,2.551020408,2.303728355,2.004464286,,,1205.347718
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6,1750,2450,3900,,,2.565217391,2.37369615,2.135738016,,,1180.138547
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,7,1700,2544.5,3675,,,2.582228117,2.380952381,2.070104399,,,1167.436319
33613,Lake Magdalene,FL,Tampa,Hillsborough,1,781,975,,,,1.21230303,1.03780046,,,,791.8576634
33613,Lake Magdalene,FL,Tampa,Hillsborough,2,757,975,,,,1.181818182,1.03125,,,,792.9965035
33613,Lake Magdalene,FL,Tampa,Hillsborough,3,795,992.5,,,,1.195,1.036842105,,,,811.2527345
33613,Lake Magdalene,FL,Tampa,Hillsborough,4,800,1000,,,,1.227586207,1.070939853,,,,792.7223246
33613,Lake Magdalene,FL,Tampa,Hillsborough,5,820,1015,,,,1.254019239,1.037735849,,,,815.9941865
33613,Lake Magdalene,FL,Tampa,Hillsborough,6,850,1000,,,,1.233333333,1.048850575,,,,821.3069234
33613,Lake Magdalene,FL,Tampa,Hillsborough,7,855,975,,,,1.294827586,1.061865189,,,,789.257613
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1,2500,3950,,,,4.115471698,3.930704898,,,,806.186298
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,2,2500,3995,,,,3.990968661,3.915662651,,,,823.3379393
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3,2500,4100,,,,4.156919662,3.95,,,,819.6907716
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4,2550,4500,,,,4.150943396,4.257246377,,,,835.6697292
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5,2490,4200,,,,4.629139073,4.220494362,,,,766.5205403
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6,2395,3995,,,,4.746666667,4.161572979,,,,732.26908
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,7,2295,3995,,,,4.718181818,4.157949791,,,,723.6131239
2128,Boston,MA,Boston,Suffolk,1,1700,2050,2600,3125,3125,,2.571428571,2.486842105,,0.842696629,1850.352734
2128,Boston,MA,Boston,Suffolk,2,1700,2100,2600,3100,3500,,2.51572327,2.45,,0.92284976,1896.191497
2128,Boston,MA,Boston,Suffolk,3,1900,2200,2600,3100,3700,,2.6,2.491346154,,0.969134769,1902.534939
2128,Boston,MA,Boston,Suffolk,4,2037.5,2300,2600,3100,3700,,2.625985114,2.55,,0.949462201,1930.804181
2128,Boston,MA,Boston,Suffolk,5,1900,2300,2600,3200,4000,,2.743235294,2.49500499,,1.030967099,1920.120131
2128,Boston,MA,Boston,Suffolk,6,1874,2300,2600,3200,3900,,2.718446602,2.470192308,,1.135120104,1778.126947
2128,Boston,MA,Boston,Suffolk,7,1850,2350,2595,3100,3825,,2.706190061,2.428571429,,1.159983106,1744.790246
30338,Dunwoody,GA,Atlanta,Dekalb,1,1195,1525,,,,1.527950311,1.317133443,,,,969.9554409
30338,Dunwoody,GA,Atlanta,Dekalb,2,1189,1535,,,,1.562096063,1.292762597,,,,974.2682118
30338,Dunwoody,GA,Atlanta,Dekalb,3,1199,1520,,,,1.550299431,1.289228159,,,,976.1994904
30338,Dunwoody,GA,Atlanta,Dekalb,4,1237.5,1495,,,,1.607692308,1.281582344,,,,968.131762
30338,Dunwoody,GA,Atlanta,Dekalb,5,1227,1433.5,,,,1.637298091,1.23476112,,,,955.1793417
30338,Dunwoody,GA,Atlanta,Dekalb,6,1222.5,1535,,,,1.585903084,1.299283154,,,,976.1374282
30338,Dunwoody,GA,Atlanta,Dekalb,7,1268,1560,,,,1.622613803,1.333056478,,,,975.8490971
80228,Lakewood,CO,Denver,Jefferson,1,1520,1500,,,,2.138200782,1.524175824,,,,847.5082385
80228,Lakewood,CO,Denver,Jefferson,2,1490,1499,,,,2.146974063,1.540206186,,,,833.6231593
80228,Lakewood,CO,Denver,Jefferson,3,1480,1519,,,,2.138200782,1.537362637,,,,840.1132429
80228,Lakewood,CO,Denver,Jefferson,4,1490,1525,,,,2.138200782,1.533684883,,,,845.5924025
80228,Lakewood,CO,Denver,Jefferson,5,1516.5,1512.5,,,,2.146974063,1.532417631,,,,846.6727157
80228,Lakewood,CO,Denver,Jefferson,6,1473,1527.5,,,,2.105329949,1.579241071,,,,833.444776
80228,Lakewood,CO,Denver,Jefferson,7,1396,1525,,,,2.020711986,1.520618557,,,,846.8634818
11103,New York,NY,New York,Queens,1,1800,2300,2700,,,2.678571429,2.563157895,,,,784.6652977
11103,New York,NY,New York,Queens,2,1800,2250,2800,,,2.571428571,2.526315789,,,,795.3125
11103,New York,NY,New York,Queens,3,1800,2250,2872.5,,,2.68543956,2.640789474,,,,761.1496336
11103,New York,NY,New York,Queens,4,1800,2200,2750,,,2.692307692,2.454545455,,,,782.4338624
11103,New York,NY,New York,Queens,5,1800,2200,2850,,,2.666666667,2.4995,,,,777.5880176
11103,New York,NY,New York,Queens,6,1800,2200,2800,,,2.692307692,2.49375,,,,775.3884712
11103,New York,NY,New York,Queens,7,1800,2250,2900,,,2.714285714,2.55,,,,772.755418
20110,Manassas,VA,Washington,Prince William,1,1275,1535.5,,,,,1.572774869,,,,976.2999334
20110,Manassas,VA,Washington,Prince William,2,1268,1537,,,,,1.547619048,,,,993.1384615
20110,Manassas,VA,Washington,Prince William,3,1265,1561,,,,,1.527357392,,,,1022.026677
20110,Manassas,VA,Washington,Prince William,4,1277,1553.5,,,,,1.528731729,,,,1016.201842
20110,Manassas,VA,Washington,Prince William,5,1299,1521,,,,,1.547413793,,,,982.9303621
20110,Manassas,VA,Washington,Prince William,6,1275,1523,,,,,1.558115183,,,,977.4630376
20110,Manassas,VA,Washington,Prince William,7,1214,1561.5,,,,,1.55919153,,,,1001.480556
78749,Austin,TX,Austin,Travis,1,1111,1450,,,,1.488721805,1.278229449,,,,940.3297016
78749,Austin,TX,Austin,Travis,2,1119,1407.5,,,,1.5,1.30472583,,,,912.3853513
78749,Austin,TX,Austin,Travis,3,1069,1379.5,,,,1.458646617,1.254533991,,,,916.2413155
78749,Austin,TX,Austin,Travis,4,1092,1450,,,,1.475644699,1.298042705,,,,928.5410089
78749,Austin,TX,Austin,Travis,5,1179.5,1429,,,,1.613031915,1.293013359,,,,918.2009932
78749,Austin,TX,Austin,Travis,6,1229,1466,,,,1.654727794,1.312520473,,,,929.8276524
78749,Austin,TX,Austin,Travis,7,1209,1506,,,,1.61281049,1.349419124,,,,932.829431
80203,Denver,CO,Denver,Denver,1,1300,1750,,,,2.1,1.893097643,,,,771.7292342
80203,Denver,CO,Denver,Denver,2,1335,1900,,,,2.064903846,1.928191489,,,,815.9492594
80203,Denver,CO,Denver,Denver,3,1387,1890,,,,2.124645892,1.923076923,,,,817.8073333
80203,Denver,CO,Denver,Denver,4,1350,1855,,,,2.133928571,1.928191489,,,,797.3386813
80203,Denver,CO,Denver,Denver,5,1333.5,1895,,,,2.182913472,1.966759719,,,,787.1972833
80203,Denver,CO,Denver,Denver,6,1375,1970,,,,2.211111111,2.007021628,,,,801.7066217
80203,Denver,CO,Denver,Denver,7,1450,2002.5,,,,2.231763926,2.074729597,,,,807.4481573
80247,Denver,CO,Denver,Denver,1,1241,1500,,,,1.583333333,1.371454712,,,,938.7593132
80247,Denver,CO,Denver,Denver,2,1285,1517,,,,1.588628763,1.383561644,,,,952.6596144
80247,Denver,CO,Denver,Denver,3,1292.5,1518.5,,,,1.59536935,1.395303327,,,,949.2255254
80247,Denver,CO,Denver,Denver,4,1299,1591,,,,1.630695444,1.427340632,,,,955.6264957
80247,Denver,CO,Denver,Denver,5,1345,1615,,,,1.698481562,1.468435499,,,,945.8468746
80247,Denver,CO,Denver,Denver,6,1351,1627,,,,1.668341709,1.461282995,,,,961.5956431
80247,Denver,CO,Denver,Denver,7,1313,1579,,,,1.684782609,1.465946844,,,,928.2242895
